ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS066_P1_c_CR.tif;131;470;2020_PS066_P1_d_EH.TIF;93;445
2020_PS066_P1_c_CR.tif;240;419;2020_PS066_P1_d_EH.TIF;132;406
2020_PS066_P1_c_CR.tif;253;305;2020_PS066_P1_d_EH.TIF;146;300
2020_PS066_P1_c_CR.tif;128;64;2020_PS066_P1_d_EH.TIF;258;447
2020_PS066_P1_c_CR.tif;270;265;2020_PS066_P1_d_EH.TIF;175;268
2020_PS066_P1_c_CR.tif;229;279;2020_PS066_P1_d_EH.TIF;130;270
2020_PS066_P1_c_CR.tif;211;233;2020_PS066_P1_d_EH.TIF;126;220
2020_PS066_P1_c_CR.tif;115;371;2020_PS066_P1_d_EH.TIF;171;95
2020_PS066_P1_c_CR.tif;206;196;2020_PS066_P1_d_EH.TIF;136;186
2020_PS066_P1_c_CR.tif;194;375;2020_PS066_P1_d_EH.TIF;86;354
2020_PS066_P1_c_CR.tif;304;273;2020_PS066_P1_d_EH.TIF;216;285
2020_PS066_P1_c_CR.tif;212;386;2020_PS066_P1_d_EH.TIF;100;368
2020_PS066_P1_c_CR.tif;196;148;2020_PS066_P1_d_EH.TIF;149;139
2020_PS066_P1_c_CR.tif;253;244;2020_PS066_P1_d_EH.TIF;161;240
2020_PS066_P1_c_CR.tif;282;356;2020_PS066_P1_d_EH.TIF;172;357
2020_PS066_P1_c_CR.tif;252;258;2020_PS066_P1_d_EH.TIF;158;255
2020_PS066_P1_c_CR.tif;209;285;2020_PS066_P1_d_EH.TIF;110;271
2020_PS066_P1_c_CR.tif;281;235;2020_PS066_P1_d_EH.TIF;193;241
2020_PS066_P1_c_CR.tif;238;160;2020_PS066_P1_d_EH.TIF;181;160
2020_PS066_P1_c_CR.tif;152;162;2020_PS066_P1_d_EH.TIF;192;258
2020_PS066_P1_c_CR.tif;282;253;2020_PS066_P1_d_EH.TIF;192;258
2020_PS066_P1_c_CR.tif;189;117;2020_PS066_P1_d_EH.TIF;160;109
2020_PS066_P1_c_CR.tif;282;332;2020_PS066_P1_d_EH.TIF;174;333
2020_PS066_P1_c_CR.tif;225;110;2020_PS066_P1_d_EH.TIF;191;112
2020_PS066_P1_c_CR.tif;223;199;2020_PS066_P1_d_EH.TIF;151;192
2020_PS066_P1_c_CR.tif;230;131;2020_PS066_P1_d_EH.TIF;188;131
2020_PS066_P1_c_CR.tif;230;131;2020_PS066_P1_d_EH.TIF;188;131
2020_PS066_P1_c_CR.tif;160;220;2020_PS066_P1_d_EH.TIF;96;198
2020_PS066_P1_c_CR.tif;223;155;2020_PS066_P1_d_EH.TIF;170;151
2020_PS066_P1_c_CR.tif;299;299;2020_PS066_P1_d_EH.TIF;202;306
2020_PS066_P1_c_CR.tif;240;409;2020_PS066_P1_d_EH.TIF;126;396
2020_PS066_P1_c_CR.tif;94;419;2020_PS066_P1_d_EH.TIF;117;145
2020_PS066_P1_c_CR.tif;240;140;2020_PS066_P1_d_EH.TIF;192;142
2020_PS066_P1_c_CR.tif;273;344;2020_PS066_P1_d_EH.TIF;162;342
2020_PS066_P1_c_CR.tif;95;454;2020_PS066_P1_d_EH.TIF;57;235
2020_PS066_P1_c_CR.tif;185;105;2020_PS066_P1_d_EH.TIF;163;97
2020_PS066_P1_c_CR.tif;248;156;2020_PS066_P1_d_EH.TIF;194;158
2020_PS066_P1_c_CR.tif;268;240;2020_PS066_P1_d_EH.TIF;182;244
2020_PS066_P1_c_CR.tif;244;380;2020_PS066_P1_d_EH.TIF;130;372
2020_PS066_P1_c_CR.tif;219;417;2020_PS066_P1_d_EH.TIF;108;402
2020_PS066_P1_c_CR.tif;233;170;2020_PS066_P1_d_EH.TIF;172;168
2020_PS066_P1_c_CR.tif;169;174;2020_PS066_P1_d_EH.TIF;120;156
2020_PS066_P1_c_CR.tif;306;293;2020_PS066_P1_d_EH.TIF;213;303
2020_PS066_P1_c_CR.tif;278;378;2020_PS066_P1_d_EH.TIF;168;378
2020_PS066_P1_c_CR.tif;199;448;2020_PS066_P1_d_EH.TIF;209;347
2020_PS066_P1_c_CR.tif;199;160;2020_PS066_P1_d_EH.TIF;145;152
2020_PS066_P1_c_CR.tif;263;186;2020_PS066_P1_d_EH.TIF;197;189
2020_PS066_P1_c_CR.tif;217;317;2020_PS066_P1_d_EH.TIF;111;302
2020_PS066_P1_c_CR.tif;227;212;2020_PS066_P1_d_EH.TIF;148;205
2020_PS066_P1_c_CR.tif;167;295;2020_PS066_P1_d_EH.TIF;78;270
2020_PS066_P1_c_CR.tif;180;379;2020_PS066_P1_d_EH.TIF;75;355
2020_PS066_P1_c_CR.tif;207;379;2020_PS066_P1_d_EH.TIF;96;360
2020_PS066_P1_c_CR.tif;127;214;2020_PS066_P1_d_EH.TIF;189;230
2020_PS066_P1_c_CR.tif;177;181;2020_PS066_P1_d_EH.TIF;120;166
2020_PS066_P1_c_CR.tif;202;362;2020_PS066_P1_d_EH.TIF;94;343
2020_PS066_P1_c_CR.tif;155;435;2020_PS066_P1_d_EH.TIF;178;465
2020_PS066_P1_c_CR.tif;299;237;2020_PS066_P1_d_EH.TIF;220;247
2020_PS066_P1_c_CR.tif;173;100;2020_PS066_P1_d_EH.TIF;158;91
2020_PS066_P1_c_CR.tif;223;301;2020_PS066_P1_d_EH.TIF;119;288
2020_PS066_P1_c_CR.tif;232;222;2020_PS066_P1_d_EH.TIF;149;215
2020_PS066_P1_c_CR.tif;190;172;2020_PS066_P1_d_EH.TIF;135;159
2020_PS066_P1_c_CR.tif;190;172;2020_PS066_P1_d_EH.TIF;135;159
2020_PS066_P1_c_CR.tif;167;456;2020_PS066_P1_d_EH.TIF;241;251
2020_PS066_P1_c_CR.tif;291;267;2020_PS066_P1_d_EH.TIF;199;273
2020_PS066_P1_c_CR.tif;173;202;2020_PS066_P1_d_EH.TIF;110;184
2020_PS066_P1_c_CR.tif;35;281;2020_PS066_P1_d_EH.TIF;328;360
2020_PS066_P1_c_CR.tif;197;242;2020_PS066_P1_d_EH.TIF;113;226
2020_PS066_P1_c_CR.tif;219;205;2020_PS066_P1_d_EH.TIF;143;198
